sheet_part,ref,label,formula,cached,shared,whole_column
xl/worksheets/sheet2.xml,F620,,"VLOOKUP(D620,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G620,,"ROUND(E620*F620,2)",300.3,0,0
xl/worksheets/sheet2.xml,H620,,E620+G620,3303.3,0,0
xl/worksheets/sheet2.xml,J620,,"_xlfn.XLOOKUP(C620,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F621,,"VLOOKUP(D621,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G621,,"ROUND(E621*F621,2)",456,0,0
xl/worksheets/sheet2.xml,H621,,E621+G621,3496,0,0
xl/worksheets/sheet2.xml,J621,,"_xlfn.XLOOKUP(C621,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F622,,"VLOOKUP(D622,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G622,,"ROUND(E622*F622,2)",153.85,0,0
xl/worksheets/sheet2.xml,H622,,E622+G622,3230.85,0,0
xl/worksheets/sheet2.xml,J622,,"_xlfn.XLOOKUP(C622,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F623,,"VLOOKUP(D623,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G623,,"ROUND(E623*F623,2)",311.4,0,0
xl/worksheets/sheet2.xml,H623,,E623+G623,3425.4,0,0
xl/worksheets/sheet2.xml,J623,,"_xlfn.XLOOKUP(C623,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F624,,"VLOOKUP(D624,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G624,,"ROUND(E624*F624,2)",472.65,0,0
xl/worksheets/sheet2.xml,H624,,E624+G624,3623.65,0,0
xl/worksheets/sheet2.xml,J624,,"_xlfn.XLOOKUP(C624,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F625,,"VLOOKUP(D625,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G625,,"ROUND(E625*F625,2)",159.4,0,0
xl/worksheets/sheet2.xml,H625,,E625+G625,3347.4,0,0
xl/worksheets/sheet2.xml,J625,,"_xlfn.XLOOKUP(C625,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F626,,"VLOOKUP(D626,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G626,,"ROUND(E626*F626,2)",322.5,0,0
xl/worksheets/sheet2.xml,H626,,E626+G626,3547.5,0,0
xl/worksheets/sheet2.xml,J626,,"_xlfn.XLOOKUP(C626,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F627,,"VLOOKUP(D627,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G627,,"ROUND(E627*F627,2)",489.3,0,0
xl/worksheets/sheet2.xml,H627,,E627+G627,3751.3,0,0
xl/worksheets/sheet2.xml,J627,,"_xlfn.XLOOKUP(C627,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F628,,"VLOOKUP(D628,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G628,,"ROUND(E628*F628,2)",164.95,0,0
xl/worksheets/sheet2.xml,H628,,E628+G628,3463.95,0,0
xl/worksheets/sheet2.xml,J628,,"_xlfn.XLOOKUP(C628,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F629,,"VLOOKUP(D629,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G629,,"ROUND(E629*F629,2)",333.6,0,0
xl/worksheets/sheet2.xml,H629,,E629+G629,3669.6,0,0
xl/worksheets/sheet2.xml,J629,,"_xlfn.XLOOKUP(C629,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F630,,"VLOOKUP(D630,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G630,,"ROUND(E630*F630,2)",505.95,0,0
xl/worksheets/sheet2.xml,H630,,E630+G630,3878.95,0,0
xl/worksheets/sheet2.xml,J630,,"_xlfn.XLOOKUP(C630,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F631,,"VLOOKUP(D631,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G631,,"ROUND(E631*F631,2)",170.5,0,0
xl/worksheets/sheet2.xml,H631,,E631+G631,3580.5,0,0
xl/worksheets/sheet2.xml,J631,,"_xlfn.XLOOKUP(C631,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F632,,"VLOOKUP(D632,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G632,,"ROUND(E632*F632,2)",344.7,0,0
xl/worksheets/sheet2.xml,H632,,E632+G632,3791.7,0,0
xl/worksheets/sheet2.xml,J632,,"_xlfn.XLOOKUP(C632,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F633,,"VLOOKUP(D633,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G633,,"ROUND(E633*F633,2)",522.6,0,0
xl/worksheets/sheet2.xml,H633,,E633+G633,4006.6,0,0
xl/worksheets/sheet2.xml,J633,,"_xlfn.XLOOKUP(C633,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F634,,"VLOOKUP(D634,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G634,,"ROUND(E634*F634,2)",176.05,0,0
xl/worksheets/sheet2.xml,H634,,E634+G634,3697.05,0,0
xl/worksheets/sheet2.xml,J634,,"_xlfn.XLOOKUP(C634,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F635,,"VLOOKUP(D635,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G635,,"ROUND(E635*F635,2)",355.8,0,0
xl/worksheets/sheet2.xml,H635,,E635+G635,3913.8,0,0
xl/worksheets/sheet2.xml,J635,,"_xlfn.XLOOKUP(C635,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F636,,"VLOOKUP(D636,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G636,,"ROUND(E636*F636,2)",539.25,0,0
xl/worksheets/sheet2.xml,H636,,E636+G636,4134.25,0,0
xl/worksheets/sheet2.xml,J636,,"_xlfn.XLOOKUP(C636,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F637,,"VLOOKUP(D637,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G637,,"ROUND(E637*F637,2)",181.6,0,0
xl/worksheets/sheet2.xml,H637,,E637+G637,3813.6,0,0
xl/worksheets/sheet2.xml,J637,,"_xlfn.XLOOKUP(C637,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F638,,"VLOOKUP(D638,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G638,,"ROUND(E638*F638,2)",366.9,0,0
xl/worksheets/sheet2.xml,H638,,E638+G638,4035.9,0,0
xl/worksheets/sheet2.xml,J638,,"_xlfn.XLOOKUP(C638,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F639,,"VLOOKUP(D639,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G639,,"ROUND(E639*F639,2)",555.9,0,0
xl/worksheets/sheet2.xml,H639,,E639+G639,4261.9,0,0
xl/worksheets/sheet2.xml,J639,,"_xlfn.XLOOKUP(C639,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F640,,"VLOOKUP(D640,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G640,,"ROUND(E640*F640,2)",187.15,0,0
xl/worksheets/sheet2.xml,H640,,E640+G640,3930.15,0,0
xl/worksheets/sheet2.xml,J640,,"_xlfn.XLOOKUP(C640,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F641,,"VLOOKUP(D641,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G641,,"ROUND(E641*F641,2)",378,0,0
xl/worksheets/sheet2.xml,H641,,E641+G641,4158,0,0
xl/worksheets/sheet2.xml,J641,,"_xlfn.XLOOKUP(C641,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F642,,"VLOOKUP(D642,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G642,,"ROUND(E642*F642,2)",572.55,0,0
xl/worksheets/sheet2.xml,H642,,E642+G642,4389.55,0,0
xl/worksheets/sheet2.xml,J642,,"_xlfn.XLOOKUP(C642,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F643,,"VLOOKUP(D643,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G643,,"ROUND(E643*F643,2)",192.7,0,0
xl/worksheets/sheet2.xml,H643,,E643+G643,4046.7,0,0
xl/worksheets/sheet2.xml,J643,,"_xlfn.XLOOKUP(C643,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F644,,"VLOOKUP(D644,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G644,,"ROUND(E644*F644,2)",389.1,0,0
xl/worksheets/sheet2.xml,H644,,E644+G644,4280.1,0,0
xl/worksheets/sheet2.xml,J644,,"_xlfn.XLOOKUP(C644,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F645,,"VLOOKUP(D645,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G645,,"ROUND(E645*F645,2)",589.2,0,0
xl/worksheets/sheet2.xml,H645,,E645+G645,4517.2,0,0
xl/worksheets/sheet2.xml,J645,,"_xlfn.XLOOKUP(C645,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F646,,"VLOOKUP(D646,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G646,,"ROUND(E646*F646,2)",198.25,0,0
xl/worksheets/sheet2.xml,H646,,E646+G646,4163.25,0,0
xl/worksheets/sheet2.xml,J646,,"_xlfn.XLOOKUP(C646,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F647,,"VLOOKUP(D647,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G647,,"ROUND(E647*F647,2)",400.2,0,0
xl/worksheets/sheet2.xml,H647,,E647+G647,4402.2,0,0
xl/worksheets/sheet2.xml,J647,,"_xlfn.XLOOKUP(C647,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F648,,"VLOOKUP(D648,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G648,,"ROUND(E648*F648,2)",605.85,0,0
xl/worksheets/sheet2.xml,H648,,E648+G648,4644.85,0,0
xl/worksheets/sheet2.xml,J648,,"_xlfn.XLOOKUP(C648,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F649,,"VLOOKUP(D649,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G649,,"ROUND(E649*F649,2)",203.8,0,0
xl/worksheets/sheet2.xml,H649,,E649+G649,4279.8,0,0
xl/worksheets/sheet2.xml,J649,,"_xlfn.XLOOKUP(C649,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F650,,"VLOOKUP(D650,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G650,,"ROUND(E650*F650,2)",411.3,0,0
xl/worksheets/sheet2.xml,H650,,E650+G650,4524.3,0,0
xl/worksheets/sheet2.xml,J650,,"_xlfn.XLOOKUP(C650,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F651,,"VLOOKUP(D651,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G651,,"ROUND(E651*F651,2)",622.5,0,0
xl/worksheets/sheet2.xml,H651,,E651+G651,4772.5,0,0
xl/worksheets/sheet2.xml,J651,,"_xlfn.XLOOKUP(C651,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F652,,"VLOOKUP(D652,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G652,,"ROUND(E652*F652,2)",209.35,0,0
xl/worksheets/sheet2.xml,H652,,E652+G652,4396.35,0,0
xl/worksheets/sheet2.xml,J652,,"_xlfn.XLOOKUP(C652,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F653,,"VLOOKUP(D653,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G653,,"ROUND(E653*F653,2)",422.4,0,0
xl/worksheets/sheet2.xml,H653,,E653+G653,4646.4,0,0
xl/worksheets/sheet2.xml,J653,,"_xlfn.XLOOKUP(C653,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F654,,"VLOOKUP(D654,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G654,,"ROUND(E654*F654,2)",639.15,0,0
xl/worksheets/sheet2.xml,H654,,E654+G654,4900.15,0,0
xl/worksheets/sheet2.xml,J654,,"_xlfn.XLOOKUP(C654,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F655,,"VLOOKUP(D655,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G655,,"ROUND(E655*F655,2)",214.9,0,0
xl/worksheets/sheet2.xml,H655,,E655+G655,4512.9,0,0
xl/worksheets/sheet2.xml,J655,,"_xlfn.XLOOKUP(C655,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F656,,"VLOOKUP(D656,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G656,,"ROUND(E656*F656,2)",433.5,0,0
xl/worksheets/sheet2.xml,H656,,E656+G656,4768.5,0,0
xl/worksheets/sheet2.xml,J656,,"_xlfn.XLOOKUP(C656,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F657,,"VLOOKUP(D657,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G657,,"ROUND(E657*F657,2)",655.8,0,0
xl/worksheets/sheet2.xml,H657,,E657+G657,5027.8,0,0
xl/worksheets/sheet2.xml,J657,,"_xlfn.XLOOKUP(C657,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F658,,"VLOOKUP(D658,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G658,,"ROUND(E658*F658,2)",220.45,0,0
xl/worksheets/sheet2.xml,H658,,E658+G658,4629.45,0,0
xl/worksheets/sheet2.xml,J658,,"_xlfn.XLOOKUP(C658,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F659,,"VLOOKUP(D659,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G659,,"ROUND(E659*F659,2)",444.6,0,0
xl/worksheets/sheet2.xml,H659,,E659+G659,4890.6,0,0
xl/worksheets/sheet2.xml,J659,,"_xlfn.XLOOKUP(C659,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F660,,"VLOOKUP(D660,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G660,,"ROUND(E660*F660,2)",672.45,0,0
xl/worksheets/sheet2.xml,H660,,E660+G660,5155.45,0,0
xl/worksheets/sheet2.xml,J660,,"_xlfn.XLOOKUP(C660,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F661,,"VLOOKUP(D661,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G661,,"ROUND(E661*F661,2)",226,0,0
xl/worksheets/sheet2.xml,H661,,E661+G661,4746,0,0
xl/worksheets/sheet2.xml,J661,,"_xlfn.XLOOKUP(C661,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F662,,"VLOOKUP(D662,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G662,,"ROUND(E662*F662,2)",455.7,0,0
xl/worksheets/sheet2.xml,H662,,E662+G662,5012.7,0,0
xl/worksheets/sheet2.xml,J662,,"_xlfn.XLOOKUP(C662,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F663,,"VLOOKUP(D663,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G663,,"ROUND(E663*F663,2)",689.1,0,0
xl/worksheets/sheet2.xml,H663,,E663+G663,5283.1,0,0
xl/worksheets/sheet2.xml,J663,,"_xlfn.XLOOKUP(C663,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F664,,"VLOOKUP(D664,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G664,,"ROUND(E664*F664,2)",231.55,0,0
xl/worksheets/sheet2.xml,H664,,E664+G664,4862.55,0,0
xl/worksheets/sheet2.xml,J664,,"_xlfn.XLOOKUP(C664,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F665,,"VLOOKUP(D665,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G665,,"ROUND(E665*F665,2)",466.8,0,0
xl/worksheets/sheet2.xml,H665,,E665+G665,5134.8,0,0
xl/worksheets/sheet2.xml,J665,,"_xlfn.XLOOKUP(C665,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F666,,"VLOOKUP(D666,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G666,,"ROUND(E666*F666,2)",705.75,0,0
xl/worksheets/sheet2.xml,H666,,E666+G666,5410.75,0,0
xl/worksheets/sheet2.xml,J666,,"_xlfn.XLOOKUP(C666,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F667,,"VLOOKUP(D667,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G667,,"ROUND(E667*F667,2)",237.1,0,0
xl/worksheets/sheet2.xml,H667,,E667+G667,4979.1,0,0
xl/worksheets/sheet2.xml,J667,,"_xlfn.XLOOKUP(C667,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F668,,"VLOOKUP(D668,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G668,,"ROUND(E668*F668,2)",477.9,0,0
xl/worksheets/sheet2.xml,H668,,E668+G668,5256.9,0,0
xl/worksheets/sheet2.xml,J668,,"_xlfn.XLOOKUP(C668,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F669,,"VLOOKUP(D669,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G669,,"ROUND(E669*F669,2)",722.4,0,0
xl/worksheets/sheet2.xml,H669,,E669+G669,5538.4,0,0
xl/worksheets/sheet2.xml,J669,,"_xlfn.XLOOKUP(C669,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F670,,"VLOOKUP(D670,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G670,,"ROUND(E670*F670,2)",242.65,0,0
xl/worksheets/sheet2.xml,H670,,E670+G670,5095.65,0,0
xl/worksheets/sheet2.xml,J670,,"_xlfn.XLOOKUP(C670,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F671,,"VLOOKUP(D671,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G671,,"ROUND(E671*F671,2)",489,0,0
xl/worksheets/sheet2.xml,H671,,E671+G671,5379,0,0
xl/worksheets/sheet2.xml,J671,,"_xlfn.XLOOKUP(C671,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F672,,"VLOOKUP(D672,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G672,,"ROUND(E672*F672,2)",739.05,0,0
xl/worksheets/sheet2.xml,H672,,E672+G672,5666.05,0,0
xl/worksheets/sheet2.xml,J672,,"_xlfn.XLOOKUP(C672,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F673,,"VLOOKUP(D673,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G673,,"ROUND(E673*F673,2)",248.2,0,0
xl/worksheets/sheet2.xml,H673,,E673+G673,5212.2,0,0
xl/worksheets/sheet2.xml,J673,,"_xlfn.XLOOKUP(C673,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F674,,"VLOOKUP(D674,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G674,,"ROUND(E674*F674,2)",500.1,0,0
xl/worksheets/sheet2.xml,H674,,E674+G674,5501.1,0,0
xl/worksheets/sheet2.xml,J674,,"_xlfn.XLOOKUP(C674,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F675,,"VLOOKUP(D675,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G675,,"ROUND(E675*F675,2)",755.7,0,0
xl/worksheets/sheet2.xml,H675,,E675+G675,5793.7,0,0
xl/worksheets/sheet2.xml,J675,,"_xlfn.XLOOKUP(C675,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F676,,"VLOOKUP(D676,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G676,,"ROUND(E676*F676,2)",253.75,0,0
xl/worksheets/sheet2.xml,H676,,E676+G676,5328.75,0,0
xl/worksheets/sheet2.xml,J676,,"_xlfn.XLOOKUP(C676,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F677,,"VLOOKUP(D677,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G677,,"ROUND(E677*F677,2)",11.2,0,0
xl/worksheets/sheet2.xml,H677,,E677+G677,123.2,0,0
xl/worksheets/sheet2.xml,J677,,"_xlfn.XLOOKUP(C677,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Finance,0,0
xl/worksheets/sheet2.xml,F678,,"VLOOKUP(D678,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G678,,"ROUND(E678*F678,2)",22.35,0,0
xl/worksheets/sheet2.xml,H678,,E678+G678,171.35,0,0
xl/worksheets/sheet2.xml,J678,,"_xlfn.XLOOKUP(C678,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Quality,0,0
xl/worksheets/sheet2.xml,F679,,"VLOOKUP(D679,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G679,,"ROUND(E679*F679,2)",9.3,0,0
xl/worksheets/sheet2.xml,H679,,E679+G679,195.3,0,0
xl/worksheets/sheet2.xml,J679,,"_xlfn.XLOOKUP(C679,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Human Resources,0,0
xl/worksheets/sheet2.xml,F680,,"VLOOKUP(D680,Lookup!$A$2:$B$4,2,FALSE())",0.1,0,0
xl/worksheets/sheet2.xml,G680,,"ROUND(E680*F680,2)",22.3,0,0
xl/worksheets/sheet2.xml,H680,,E680+G680,245.3,0,0
xl/worksheets/sheet2.xml,J680,,"_xlfn.XLOOKUP(C680,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Technology,0,0
xl/worksheets/sheet2.xml,F681,,"VLOOKUP(D681,Lookup!$A$2:$B$4,2,FALSE())",0.15,0,0
xl/worksheets/sheet2.xml,G681,,"ROUND(E681*F681,2)",39,0,0
xl/worksheets/sheet2.xml,H681,,E681+G681,299,0,0
xl/worksheets/sheet2.xml,J681,,"_xlfn.XLOOKUP(C681,Departments!$A$2:$A$6,Departments!$B$2:$B$6,""Unknown"")",Operations,0,0
xl/worksheets/sheet2.xml,F682,,"VLOOKUP(D682,Lookup!$A$2:$B$4,2,FALSE())",0.05,0,0
xl/worksheets/sheet2.xml,G682,,"ROUND(E682*F682,2)",14.85,0,0
xl/worksheets/sheet2.xml,H682,,E682+G682,311.85,0,0
